,paymentId,amount,sourceType
100820,25883246,130.0,PAYU
100821,25883486,50.0,DISCOUNT
100822,25883486,744.0,PAYU
100823,25883542,5.0,CASHBACK
100824,25883542,50.0,DISCOUNT
100825,25884984,1.0,DISCOUNT
100826,25884984,49.0,PAYU
100827,25885322,50.0,DISCOUNT
100828,25885322,596.0,PAYU
100829,25885634,50.0,DISCOUNT
100830,25885634,50.0,PAYU
100831,25885978,20.0,CASHBACK
100832,25885978,166.55,PAYU
100833,25886544,4.02,DISCOUNT
100834,25886544,196.98,PAYU
100835,25887004,460.0,PAYU
100836,25887160,9.95,DISCOUNT
100837,25887160,189.05,PAYU
100838,25887494,7.0,DISCOUNT
100839,25887494,343.0,PAYU
100840,25887852,9.95,DISCOUNT
100841,25887852,189.05,PAYU
100842,25888484,451.52,PAYU
100843,25888580,20.0,DISCOUNT
100844,25888580,980.0,PAYU
100845,25888756,570.0,PAYU
100846,25889234,19.0,CASHBACK
100847,25889234,50.0,DISCOUNT
100848,25889670,60.0,CASHBACK
100849,25889670,50.0,DISCOUNT
100850,25889670,1508.0,PAYU
100851,25890414,50.0,DISCOUNT
100852,25890414,15.0,PAYU
100853,25891384,4.95,DISCOUNT
100854,25891384,94.05,PAYU
100855,25891516,50.0,DISCOUNT
100856,25891516,1550.0,PAYU
100857,25892044,50.0,DISCOUNT
100858,25892044,1010.0,PAYU
100859,25892860,20.0,CASHBACK
100860,25892860,50.0,DISCOUNT
100861,25892860,67.0,PAYU
100862,25894046,152.03,PAYU
100863,25894440,7.0,DISCOUNT
100864,25894440,133.0,PAYU
100865,25895362,40.0,CASHBACK
100866,25895362,50.0,DISCOUNT
100867,25895362,14.87,PAYU
100868,25896856,1.24,DISCOUNT
100869,25896856,60.76,PAYU
100870,25897042,29.95,DISCOUNT
100871,25897042,569.05,PAYU
100872,25897392,0.8,CASHBACK
100873,25897392,50.0,DISCOUNT
100874,25897392,10.2,PAYU
100875,25897636,0.4,DISCOUNT
100876,25897636,19.6,PAYU
100877,25898286,0.44,DISCOUNT
100878,25898286,21.56,PAYU
100879,25899690,20.0,CASHBACK
100880,25899690,50.0,DISCOUNT
100881,25899690,180.0,PAYU
100882,25900534,0.46,DISCOUNT
100883,25900534,22.54,PAYU
100884,25900964,75.0,DISCOUNT
100885,25900964,442.41,PAYU
100886,25901846,20.0,CASHBACK
100887,25901846,50.0,DISCOUNT
100888,25901846,180.0,PAYU
100889,25902502,3.58,DISCOUNT
100890,25902502,175.42,PAYU
100891,25903334,50.0,DISCOUNT
100892,25903334,5.0,PAYU
100893,25904210,50.0,DISCOUNT
100894,25904210,781.23,PAYU
100895,25905804,16.0,CASHBACK
100896,25905804,50.0,DISCOUNT
100897,25905814,20.0,CASHBACK
100898,25905814,50.0,DISCOUNT
100899,25905814,30.0,PAYU
100900,25905948,1.0,CASHBACK
100901,25905948,50.0,DISCOUNT
100902,25906274,50.0,DISCOUNT
100903,25906274,3571.0,PAYU
100904,25907330,2.0,CASHBACK
100905,25907330,50.0,DISCOUNT
100906,25907494,8.55,CASHBACK
100907,25907494,0.45,DISCOUNT
100908,25907588,2.0,CASHBACK
100909,25907588,50.0,DISCOUNT
100910,25907822,3.0,DISCOUNT
100911,25907822,57.0,PAYU
100912,25908238,20.0,CASHBACK
100913,25908238,50.0,DISCOUNT
100914,25908238,69.0,PAYU
100915,25908656,0.6,DISCOUNT
100916,25908656,29.4,PAYU
100917,25909142,50.0,DISCOUNT
100918,25909142,6993.0,PAYU
100919,25909786,50.0,DISCOUNT
100920,25909786,1.0,PAYU
100921,25911068,125.0,DISCOUNT
100922,25911068,530.0,PAYU
100923,25911960,7.0,CASHBACK
100924,25911960,50.0,DISCOUNT
100925,25912048,20.0,CASHBACK
100926,25912048,50.0,DISCOUNT
100927,25912048,39.0,PAYU
100928,25912734,8.55,CASHBACK
100929,25912734,0.45,DISCOUNT
100930,25912966,25.870500000000003,DISCOUNT
100931,25912966,146.6,PAYU
100932,25913360,6.04,DISCOUNT
100933,25913360,295.96,PAYU
100934,25913740,50.0,DISCOUNT
100935,25913740,1210.0,PAYU
100936,25914126,60.0,CASHBACK
100937,25914126,50.0,DISCOUNT
100938,25914126,888.0,PAYU
100939,25914220,20.0,CASHBACK
100940,25914220,50.0,DISCOUNT
100941,25914220,229.0,PAYU
100942,25914314,16.85,CASHBACK
100943,25914314,50.0,DISCOUNT
100944,25914654,20.0,CASHBACK
100945,25914654,50.0,DISCOUNT
100946,25914866,50.0,DISCOUNT
100947,25914866,15.0,PAYU
100948,25914960,20.0,CASHBACK
100949,25914960,44.95,DISCOUNT
100950,25914960,834.05,PAYU
100951,25915620,4.44,DISCOUNT
100952,25915620,217.56,PAYU
100953,25915646,50.0,DISCOUNT
100954,25915646,27880.0,PAYU
100955,25915886,50.0,DISCOUNT
100956,25915886,849.0,PAYU
100957,25917176,50.0,DISCOUNT
100958,25917176,1100.0,PAYU
100959,25917856,1.42,DISCOUNT
100960,25917856,69.58,PAYU
100961,25917898,50.0,DISCOUNT
100962,25917898,69.0,PAYU
100963,25918334,5.0,DISCOUNT
100964,25918334,245.0,PAYU
100965,25918550,50.0,DISCOUNT
100966,25918550,10.0,PAYU
100967,25918684,20.0,CASHBACK
100968,25918684,50.0,DISCOUNT
100969,25918684,180.0,PAYU
100970,25919988,780.0,PAYU
100971,25920292,20.0,CASHBACK
100972,25920292,50.0,DISCOUNT
100973,25920292,13.0,PAYU
100974,25920910,34.5,DISCOUNT
100975,25920910,655.5,PAYU
100976,25922234,20.0,CASHBACK
100977,25922234,50.0,DISCOUNT
100978,25922234,19.0,PAYU
100979,25922364,3.8,DISCOUNT
100980,25922364,72.2,PAYU
100981,25923216,4.95,DISCOUNT
100982,25923216,94.05,PAYU
100983,25923352,640.0,PAYU
100984,25924376,50.0,DISCOUNT
100985,25924376,49.0,PAYU
100986,25924802,12.85,DISCOUNT
100987,25924802,244.15,PAYU
100988,25925882,50.0,DISCOUNT
100989,25925882,1.0,PAYU
100990,25926078,50.0,DISCOUNT
100991,25926078,1.0,PAYU
100992,25926218,50.0,DISCOUNT
100993,25926218,1.0,PAYU
100994,25926402,50.0,DISCOUNT
100995,25926402,1.0,PAYU
100996,25926694,50.0,DISCOUNT
100997,25926694,1.0,PAYU
100998,25927236,50.0,DISCOUNT
100999,25927236,10.0,PAYU
101000,25927702,20.0,CASHBACK
101001,25927702,50.0,DISCOUNT
101002,25927702,30.0,PAYU
101003,25928058,20.0,CASHBACK
101004,25928058,50.0,DISCOUNT
101005,25928058,127.0,PAYU
101006,25929016,20.0,CASHBACK
101007,25929016,50.0,DISCOUNT
101008,25929016,125.0,PAYU
101009,25929680,50.0,DISCOUNT
101010,25929680,195.0,PAYU
101011,25930386,50.0,DISCOUNT
101012,25930386,20.0,PAYU
101013,25933140,2.2,DISCOUNT
101014,25933140,107.8,PAYU
101015,25933934,49.98,CASHBACK
101016,25933934,1.02,DISCOUNT
101017,25934158,2.0,CASHBACK
101018,25934158,50.0,DISCOUNT
101019,25934312,17.64,CASHBACK
101020,25934312,0.36,DISCOUNT
101021,25934418,20.0,CASHBACK
101022,25934418,50.0,DISCOUNT
101023,25935152,50.0,DISCOUNT
101024,25935152,150.0,PAYU
101025,25935648,2.0,CASHBACK
101026,25935648,50.0,DISCOUNT
101027,25936426,10.0,CASHBACK
101028,25936426,50.0,DISCOUNT
101029,25936882,0.46,DISCOUNT
101030,25936882,22.54,PAYU
101031,25937200,50.0,DISCOUNT
101032,25937200,50.0,PAYU
101033,25937620,1.0,CASHBACK
101034,25937620,50.0,DISCOUNT
101035,25937630,20.0,CASHBACK
101036,25937630,50.0,DISCOUNT
101037,25937630,40.0,PAYU
101038,25938510,50.0,DISCOUNT
101039,25938510,10.0,PAYU
101040,25938832,50.0,DISCOUNT
101041,25938832,485.0,PAYU
101042,25938886,20.0,CASHBACK
101043,25938886,50.0,DISCOUNT
101044,25938886,95.0,PAYU
101045,25939700,50.0,DISCOUNT
101046,25939700,1053.0,PAYU
101047,25939784,50.0,DISCOUNT
101048,25939784,1637.0,PAYU
101049,25940508,50.0,DISCOUNT
101050,25940508,200.0,PAYU
101051,25940524,20.0,CASHBACK
101052,25940524,50.0,DISCOUNT
101053,25940524,1.0,PAYU
101054,25940750,50.0,DISCOUNT
101055,25940750,28.0,PAYU
101056,25940816,1230.0,PAYU
101057,25941090,3.0,CASHBACK
101058,25941090,50.0,DISCOUNT
101059,25941546,1.0,CASHBACK
101060,25941546,50.0,DISCOUNT
101061,25942020,40.0,CASHBACK
101062,25942020,3.04,DISCOUNT
101063,25942020,108.96,PAYU
101064,25942660,5.02,DISCOUNT
101065,25942660,245.98,PAYU
101066,25942932,50.0,DISCOUNT
101067,25942932,12.0,PAYU
101068,25943714,50.0,DISCOUNT
101069,25943714,1029.0,PAYU
101070,25943920,20.0,CASHBACK
101071,25943920,50.0,DISCOUNT
101072,25943946,20.0,CASHBACK
101073,25943946,50.0,DISCOUNT
101074,25943946,20.0,PAYU
101075,25944166,2.0,CASHBACK
101076,25944166,50.0,DISCOUNT
101077,25944178,12.0,CASHBACK
101078,25944178,50.0,DISCOUNT
101079,25944248,20.0,CASHBACK
101080,25944248,50.0,DISCOUNT
101081,25945406,10.0,CASHBACK
101082,25945406,50.0,DISCOUNT
101083,25945926,5.4,DISCOUNT
101084,25945926,264.6,PAYU
101085,25946120,0.68,DISCOUNT
101086,25946120,33.32,PAYU
101087,25946314,20.0,CASHBACK
101088,25946314,50.0,DISCOUNT
101089,25946314,1.0,PAYU
101090,25947262,50.0,DISCOUNT
101091,25947262,20.0,PAYU
101092,25947436,4.95,DISCOUNT
101093,25947436,94.05,PAYU
101094,25947752,2.2,DISCOUNT
101095,25947752,107.8,PAYU
101096,25947758,20.0,CASHBACK
101097,25947758,50.0,DISCOUNT
101098,25948052,50.0,DISCOUNT
101099,25948052,10.0,PAYU
101100,25948176,20.0,CASHBACK
101101,25948176,50.0,DISCOUNT
101102,25948214,50.0,DISCOUNT
101103,25948214,1.0,PAYU
101104,25948284,20.0,CASHBACK
101105,25948284,50.0,DISCOUNT
101106,25948466,50.0,DISCOUNT
101107,25948466,1.0,PAYU
101108,25948554,50.0,DISCOUNT
101109,25948554,102.0,PAYU
101110,25948786,1771.23,PAYU
101111,25948982,2.98,DISCOUNT
101112,25948982,146.02,PAYU
101113,25949580,60.0,CASHBACK
101114,25949580,50.0,DISCOUNT
101115,25949850,20.0,CASHBACK
101116,25949850,50.0,DISCOUNT
101117,25950380,50.0,DISCOUNT
101118,25950380,10.0,PAYU
101119,25950444,50.0,DISCOUNT
101120,25950444,1.0,PAYU
101121,25950934,20.0,CASHBACK
101122,25950934,50.0,DISCOUNT
101123,25950934,30.0,PAYU
101124,25952578,40.0,CASHBACK
101125,25952578,50.0,DISCOUNT
101126,25952694,125.0,DISCOUNT
101127,25952694,1213.75,PAYU
101128,25952952,18.05,CASHBACK
101129,25952952,0.95,DISCOUNT
101130,25953244,50.0,DISCOUNT
101131,25953244,5.0,PAYU
101132,25953792,8.82,CASHBACK
101133,25953792,0.18,DISCOUNT
101134,25953978,9.8,CASHBACK
101135,25953978,0.2,DISCOUNT
101136,25954232,50.0,DISCOUNT
101137,25954232,5.0,PAYU
101138,25955980,2.0,CASHBACK
101139,25955980,50.0,DISCOUNT
101140,25956354,49.0,CASHBACK
101141,25956354,1.0,DISCOUNT
101142,25956476,50.0,DISCOUNT
101143,25956476,1.0,PAYU
101144,25956690,790.0,PAYU
101145,25956762,6.45,DISCOUNT
101146,25956762,122.55,PAYU
101147,25956870,50.0,DISCOUNT
101148,25956870,2.0,PAYU
101149,25957546,50.0,DISCOUNT
101150,25957546,1.0,PAYU
101151,25957774,50.0,DISCOUNT
101152,25957774,374.0,PAYU
101153,25958368,10.0,CASHBACK
101154,25958368,50.0,DISCOUNT
101155,25958994,50.0,DISCOUNT
101156,25958994,1.0,PAYU
101157,25959096,20.0,CASHBACK
101158,25959096,50.0,DISCOUNT
101159,25959096,229.0,PAYU
101160,25959132,1.0,CASHBACK
101161,25959132,50.0,DISCOUNT
101162,25959358,50.0,DISCOUNT
101163,25959358,1.0,PAYU
101164,25959430,218.03,PAYU
101165,25959586,50.0,DISCOUNT
101166,25959586,10.0,PAYU
101167,25959812,50.0,DISCOUNT
101168,25959812,1150.0,PAYU
101169,25959980,637.03,PAYU
101170,25960112,50.0,DISCOUNT
101171,25960112,12.0,PAYU
101172,25960442,50.0,DISCOUNT
101173,25960442,1.0,PAYU
101174,25961016,46.4,DISCOUNT
101175,25961016,881.6,PAYU
101176,25961208,1.0,CASHBACK
101177,25961208,50.0,DISCOUNT
101178,25961312,9.45,DISCOUNT
101179,25961312,179.55,PAYU
101180,25961514,20.0,CASHBACK
101181,25961514,50.0,DISCOUNT
101182,25961514,32.0,PAYU
101183,25962064,50.0,DISCOUNT
101184,25962064,62.0,PAYU
101185,25962780,2.0,CASHBACK
101186,25962780,50.0,DISCOUNT
101187,25963306,50.0,CASHBACK
101188,25963306,30.183000000000003,DISCOUNT
101189,25963306,121.04,PAYU
101190,25963854,49.98,CASHBACK
101191,25963854,1.02,DISCOUNT
101192,25964116,50.0,DISCOUNT
101193,25964116,49.0,PAYU
101194,25964126,50.0,DISCOUNT
101195,25964126,5.0,PAYU
101196,25964172,50.0,DISCOUNT
101197,25964172,248.0,PAYU
101198,25964270,50.0,DISCOUNT
101199,25964270,12.0,PAYU
101200,25964370,40.0,CASHBACK
101201,25964370,50.0,DISCOUNT
101202,25964370,40.0,PAYU
101203,25964802,49.98,CASHBACK
101204,25964802,1.02,DISCOUNT
101205,25964966,0.5,DISCOUNT
101206,25964966,24.5,PAYU
101207,25965296,1.0,CASHBACK
101208,25965296,50.0,DISCOUNT
101209,25965478,50.0,DISCOUNT
101210,25965478,1.0,PAYU
101211,25965732,50.0,DISCOUNT
101212,25965732,59.0,PAYU
101213,25966460,5.0,CASHBACK
101214,25966460,50.0,DISCOUNT
101215,25966636,50.0,DISCOUNT
101216,25966636,1.0,PAYU
101217,25966964,50.0,DISCOUNT
101218,25966964,1.0,PAYU
101219,25967214,1.0,CASHBACK
101220,25967214,50.0,DISCOUNT
101221,25967478,35.055,DISCOUNT
101222,25967478,198.64,PAYU
101223,25968020,2.0,CASHBACK
101224,25968020,50.0,DISCOUNT
101225,25968084,50.0,CASHBACK
101226,25968084,50.0,DISCOUNT
101227,25968830,1.0,CASHBACK
101228,25968830,50.0,DISCOUNT
101229,25969510,50.0,DISCOUNT
101230,25969510,78.09,PAYU
101231,25969592,1.0,CASHBACK
101232,25969592,50.0,DISCOUNT
101233,25970640,20.0,CASHBACK
101234,25970640,50.0,DISCOUNT
101235,25970640,1.0,PAYU
101236,25970828,21.0,CASHBACK
101237,25970828,50.0,DISCOUNT
101238,25971020,19.0,CASHBACK
101239,25971020,0.44,DISCOUNT
101240,25971020,2.56,PAYU
101241,25971258,20.0,CASHBACK
101242,25971258,50.0,DISCOUNT
101243,25971258,29.0,PAYU
101244,25973018,2.02,DISCOUNT
101245,25973018,98.98,PAYU
101246,25973510,20.0,CASHBACK
101247,25973510,50.0,DISCOUNT
101248,25973510,50.0,PAYU
101249,25974244,22.5,DISCOUNT
101250,25974244,427.5,PAYU
101251,25975312,50.0,DISCOUNT
101252,25975312,8.0,PAYU
101253,25975520,10.0,CASHBACK
101254,25975520,50.0,DISCOUNT
101255,25976692,7.71,DISCOUNT
101256,25976692,146.49,PAYU
101257,25977174,8.097000000000001,DISCOUNT
101258,25977174,153.84,PAYU
101259,25977704,20.0,CASHBACK
101260,25977704,50.0,DISCOUNT
101261,25977704,5.0,PAYU
101262,25977714,50.0,DISCOUNT
101263,25977714,65.0,PAYU
101264,25977840,40.0,CASHBACK
101265,25977840,50.0,DISCOUNT
101266,25977840,5.0,PAYU
101267,25979144,50.0,DISCOUNT
101268,25979144,10.0,PAYU
101269,25980018,50.0,DISCOUNT
101270,25980018,30.0,PAYU
101271,25980156,50.0,DISCOUNT
101272,25980156,516.0,PAYU
101273,25980836,50.0,DISCOUNT
101274,25980836,49.0,PAYU
101275,25980990,1780.0,PAYU
101276,25981332,2.0,CASHBACK
101277,25981332,50.0,DISCOUNT
101278,25982162,1580.0,PAYU
101279,25982296,1.82,DISCOUNT
101280,25982296,89.18,PAYU
101281,25982698,330.0,PAYU
101282,25982934,20.0,CASHBACK
101283,25982934,50.0,DISCOUNT
101284,25982934,30.0,PAYU
101285,25983830,1.0,CASHBACK
101286,25983830,50.0,DISCOUNT
101287,25983998,20.0,CASHBACK
101288,25983998,50.0,DISCOUNT
101289,25983998,535.0,PAYU
101290,25984078,49.98,CASHBACK
101291,25984078,1.02,DISCOUNT
101292,25984636,0.02,CASHBACK
101293,25984636,50.0,DISCOUNT
101294,25984636,9.98,PAYU
101295,25984892,50.0,DISCOUNT
101296,25984892,3.0,PAYU
101297,25984928,60.0,CASHBACK
101298,25984928,50.0,DISCOUNT
101299,25984928,926.0,PAYU
101300,25985034,50.0,DISCOUNT
101301,25985034,244.0,PAYU
101302,25985188,8.0,CASHBACK
101303,25985188,50.0,DISCOUNT
101304,25986200,52.0,CASHBACK
101305,25986200,50.0,DISCOUNT
101306,25986236,50.0,DISCOUNT
101307,25986236,7.0,PAYU
101308,25986294,50.0,DISCOUNT
101309,25986294,109.0,PAYU
101310,25987596,50.0,DISCOUNT
101311,25987596,11.0,PAYU
101312,25987672,19.0,CASHBACK
101313,25987672,0.62,DISCOUNT
101314,25987672,11.38,PAYU
101315,25988224,50.0,DISCOUNT
101316,25988224,51.0,PAYU
101317,25988326,50.0,DISCOUNT
101318,25988326,4.0,PAYU
101319,25988332,50.0,DISCOUNT
101320,25988332,5.0,PAYU
101321,25988704,20.0,CASHBACK
101322,25988704,50.0,DISCOUNT
101323,25988704,31.0,PAYU
101324,25988890,7.697,DISCOUNT
101325,25988890,146.24,PAYU
101326,25989488,17.64,CASHBACK
101327,25989488,0.36,DISCOUNT
101328,25990506,2.0,CASHBACK
101329,25990506,50.0,DISCOUNT
101330,25990516,50.0,DISCOUNT
101331,25990516,1.0,PAYU
101332,25990926,20.0,CASHBACK
101333,25990926,50.0,DISCOUNT
101334,25991386,50.0,DISCOUNT
101335,25991386,6.0,PAYU
101336,25991622,20.0,CASHBACK
101337,25991622,50.0,DISCOUNT
101338,25991622,31.0,PAYU
101339,25991634,20.0,CASHBACK
101340,25991634,50.0,DISCOUNT
101341,25991634,1.0,PAYU
101342,25992182,10.0,CASHBACK
101343,25992182,50.0,DISCOUNT
101344,25992222,40.0,CASHBACK
101345,25992222,2.55,DISCOUNT
101346,25992222,8.45,PAYU
101347,25992420,50.0,DISCOUNT
101348,25992420,418.0,PAYU
101349,25992636,20.0,CASHBACK
101350,25992636,50.0,DISCOUNT
101351,25992808,17.45,DISCOUNT
101352,25992808,331.55,PAYU
101353,25992904,50.0,DISCOUNT
101354,25992904,1.0,PAYU
101355,25993686,10.0,CASHBACK
101356,25993686,50.0,DISCOUNT
101357,25993858,50.0,DISCOUNT
101358,25993858,5.0,PAYU
101359,25994212,50.0,DISCOUNT
101360,25994212,100.0,PAYU
101361,25994496,4.0,DISCOUNT
101362,25994496,76.0,PAYU
101363,25994696,50.0,DISCOUNT
101364,25994696,1.0,PAYU
101365,25995094,20.0,CASHBACK
101366,25995094,50.0,DISCOUNT
101367,25995094,30.0,PAYU
101368,25995692,20.0,CASHBACK
101369,25995692,50.0,DISCOUNT
101370,25995902,2.4,CASHBACK
101371,25995902,50.0,DISCOUNT
101372,25995902,47.6,PAYU
101373,25998542,10.0,CASHBACK
101374,25998542,50.0,DISCOUNT
101375,25998550,1.0,CASHBACK
101376,25998550,50.0,DISCOUNT
101377,25998972,5.0,CASHBACK
101378,25998972,50.0,DISCOUNT
101379,25999962,50.0,DISCOUNT
101380,25999962,50.0,PAYU
101381,26000466,50.0,DISCOUNT
101382,26000466,1.0,PAYU
101383,26001448,50.0,DISCOUNT
101384,26001448,10.0,PAYU
101385,26001792,50.0,DISCOUNT
101386,26001792,1.0,PAYU
101387,26001974,1.0,CASHBACK
101388,26001974,50.0,DISCOUNT
101389,26002108,50.0,DISCOUNT
101390,26002108,32.0,PAYU
101391,26002172,2.4,DISCOUNT
101392,26002172,117.6,PAYU
101393,26002342,50.0,DISCOUNT
101394,26002342,5.0,PAYU
101395,26003432,50.0,DISCOUNT
101396,26003432,1.0,PAYU
101397,26003792,1.0,CASHBACK
101398,26003792,50.0,DISCOUNT
101399,26003912,50.0,DISCOUNT
101400,26003912,1.0,PAYU
101401,26005016,50.0,DISCOUNT
101402,26005016,12.0,PAYU
101403,26005170,50.0,DISCOUNT
101404,26005170,1.0,PAYU
101405,26005220,50.0,DISCOUNT
101406,26005220,1.0,PAYU
101407,26005470,60.0,CASHBACK
101408,26005470,50.0,DISCOUNT
101409,26005752,610.0,PAYU
101410,26006728,15.0,CASHBACK
101411,26006728,0.4,DISCOUNT
101412,26006728,4.6,PAYU
101413,26007162,0.24,DISCOUNT
101414,26007162,11.76,PAYU
101415,26007342,50.0,DISCOUNT
101416,26007342,289.0,PAYU
101417,26007648,50.0,DISCOUNT
101418,26007648,1.0,PAYU
101419,26007740,1.0,CASHBACK
101420,26007740,50.0,DISCOUNT
101421,26007806,10.0,REWARD
101422,26007806,40.0,CASHBACK
101423,26007806,50.0,DISCOUNT
101424,26007844,50.0,DISCOUNT
101425,26007844,1.0,PAYU
101426,26008232,50.0,DISCOUNT
101427,26008232,30.0,PAYU
101428,26008518,19.0,CASHBACK
101429,26008518,1.02,DISCOUNT
101430,26008518,30.98,PAYU
101431,26009086,1.0,CASHBACK
101432,26009086,50.0,DISCOUNT
101433,26009152,20.0,CASHBACK
101434,26009152,50.0,DISCOUNT
101435,26009152,13.0,PAYU
101436,26009156,50.0,DISCOUNT
101437,26009156,1.0,PAYU
101438,26009336,0.4,CASHBACK
101439,26009336,50.0,DISCOUNT
101440,26009336,1.6,PAYU
101441,26009778,2.0,CASHBACK
101442,26009778,50.0,DISCOUNT
101443,26009826,12.0,CASHBACK
101444,26009826,50.0,DISCOUNT
101445,26009902,50.0,CASHBACK
101446,26009902,4.95,DISCOUNT
101447,26009902,44.05,PAYU
101448,26009998,50.0,DISCOUNT
101449,26009998,1.0,PAYU
101450,26010094,2.14,DISCOUNT
101451,26010094,104.86,PAYU
101452,26010266,50.0,DISCOUNT
101453,26010266,19.0,PAYU
101454,26010872,12.0,CASHBACK
101455,26010872,50.0,DISCOUNT
101456,26010878,50.0,DISCOUNT
101457,26010878,1.0,PAYU
101458,26012222,50.0,DISCOUNT
101459,26012222,10.0,PAYU
101460,26012336,49.0,CASHBACK
101461,26012336,50.0,DISCOUNT
101462,26012414,50.0,DISCOUNT
101463,26012414,610.0,PAYU
101464,26012430,0.8,CASHBACK
101465,26012430,50.0,DISCOUNT
101466,26012430,9.2,PAYU
101467,26012534,20.0,CASHBACK
101468,26012534,50.0,DISCOUNT
101469,26012750,20.0,CASHBACK
101470,26012750,50.0,DISCOUNT
101471,26012750,20.0,PAYU
101472,26013092,50.0,DISCOUNT
101473,26013092,820.0,PAYU
101474,26013452,44.35,DISCOUNT
101475,26013452,842.65,PAYU
101476,26013558,0.8,CASHBACK
101477,26013558,50.0,DISCOUNT
101478,26013558,9.2,PAYU
101479,26013904,1.0,CASHBACK
101480,26013904,50.0,DISCOUNT
101481,26013974,50.0,DISCOUNT
101482,26013974,1.0,PAYU
101483,26014108,2.0,CASHBACK
101484,26014108,50.0,DISCOUNT
101485,26014218,50.0,DISCOUNT
101486,26014218,1.0,PAYU
101487,26014310,50.0,DISCOUNT
101488,26014310,299.0,PAYU
101489,26014428,1.0,CASHBACK
101490,26014428,50.0,DISCOUNT
101491,26014462,10.0,CASHBACK
101492,26014462,50.0,DISCOUNT
101493,26014502,1.0,CASHBACK
101494,26014502,50.0,DISCOUNT
101495,26014610,15.0,CASHBACK
101496,26014610,50.0,DISCOUNT
101497,26014618,50.0,DISCOUNT
101498,26014618,1.0,PAYU
101499,26014764,50.0,DISCOUNT
101500,26014764,1.0,PAYU
101501,26015212,50.0,DISCOUNT
101502,26015212,10.0,PAYU
101503,26015518,20.0,CASHBACK
101504,26015518,50.0,DISCOUNT
101505,26015990,20.0,CASHBACK
101506,26015990,50.0,DISCOUNT
101507,26015990,5.0,PAYU
101508,26016360,11.76,CASHBACK
101509,26016360,0.24,DISCOUNT
101510,26016634,60.0,CASHBACK
101511,26016634,50.0,DISCOUNT
101512,26016634,29.0,PAYU
101513,26016726,50.0,DISCOUNT
101514,26016726,10.0,PAYU
101515,26016988,20.0,CASHBACK
101516,26016988,50.0,DISCOUNT
101517,26017176,50.0,DISCOUNT
101518,26017176,1.0,PAYU
101519,26017516,1.0,CASHBACK
101520,26017516,50.0,DISCOUNT
101521,26017582,50.0,DISCOUNT
101522,26017582,5.0,PAYU
101523,26017752,50.0,DISCOUNT
101524,26017752,12.0,PAYU
101525,26018070,50.0,DISCOUNT
101526,26018070,10.0,PAYU
101527,26018080,0.8,CASHBACK
101528,26018080,50.0,DISCOUNT
101529,26018080,9.2,PAYU
101530,26018134,100.0,PAYU
101531,26019210,63.0,REWARD
101532,26019210,50.0,DISCOUNT
101533,26019922,11.0,CASHBACK
101534,26019922,50.0,DISCOUNT
101535,26020256,50.0,DISCOUNT
101536,26020256,1.0,PAYU
101537,26020368,1.0,CASHBACK
101538,26020368,50.0,DISCOUNT
101539,26020728,50.0,DISCOUNT
101540,26020728,1.0,PAYU
101541,26020828,1.0,CASHBACK
101542,26020828,50.0,DISCOUNT
101543,26020898,2.0,CASHBACK
101544,26020898,50.0,DISCOUNT
101545,26021044,50.0,DISCOUNT
101546,26021044,47.0,PAYU
101547,26021390,20.0,CASHBACK
101548,26021390,50.0,DISCOUNT
101549,26021390,29.0,PAYU
101550,26021416,2.0,CASHBACK
101551,26021416,50.0,DISCOUNT
101552,26021432,146.1,CASHBACK
101553,26021432,50.0,DISCOUNT
101554,26021432,46.9,PAYU
101555,26021486,1.0,CASHBACK
101556,26021486,50.0,DISCOUNT
101557,26021588,50.0,DISCOUNT
101558,26021588,7.0,PAYU
101559,26021692,50.0,DISCOUNT
101560,26021692,12.0,PAYU
101561,26021792,40.0,CASHBACK
101562,26021792,50.0,DISCOUNT
101563,26021792,109.0,PAYU
101564,26021884,2.0,CASHBACK
101565,26021884,50.0,DISCOUNT
101566,26022004,59.78,CASHBACK
101567,26022004,1.22,DISCOUNT
101568,26022246,50.0,DISCOUNT
101569,26022246,60.0,PAYU
101570,26022360,50.0,DISCOUNT
101571,26022360,16.0,PAYU
101572,26022386,50.0,DISCOUNT
101573,26022386,2.0,PAYU
101574,26022572,1.0,CASHBACK
101575,26022572,50.0,DISCOUNT
101576,26022628,1.0,CASHBACK
101577,26022628,50.0,DISCOUNT
101578,26023256,50.0,DISCOUNT
101579,26023256,1.0,PAYU
101580,26023316,14.4,CASHBACK
101581,26023316,2.0,DISCOUNT
101582,26023316,83.6,PAYU
101583,26024042,29.4,CASHBACK
101584,26024042,0.6,DISCOUNT
101585,26024124,29.4,CASHBACK
101586,26024124,0.6,DISCOUNT
101587,26024220,29.4,CASHBACK
101588,26024220,0.6,DISCOUNT
101589,26024302,34.3,CASHBACK
101590,26024302,0.7,DISCOUNT
101591,26024368,30.38,CASHBACK
101592,26024368,0.62,DISCOUNT
101593,26024456,30.38,CASHBACK
101594,26024456,0.62,DISCOUNT
101595,26024472,39.2,CASHBACK
101596,26024472,0.8,DISCOUNT
101597,26024536,37.24,CASHBACK
101598,26024536,0.76,DISCOUNT
101599,26024548,10.0,DISCOUNT
101600,26024548,490.0,PAYU
101601,26024584,29.4,CASHBACK
101602,26024584,0.6,DISCOUNT
101603,26024676,1.96,CASHBACK
101604,26024676,0.04,DISCOUNT
